연령대분류,교육수준분류,사업농업소득,자본이득소득,연령,금융위험감수,저축여부,급여소득,금융위험회피,교육수준,가구주성별,결혼상태,자녀수,직업분류1,MMMF,CDS,NMMF,STOCKS,RETQLIQ
6,4,1050213.9279,345891.78357,86,0,3,14051.853707,0,12,1,2,0,2,0,1,1,1,1
4,4,0.0,7025.9268537,61,0,1,178350.4509,0,13,1,1,0,1,0,0,1,1,1
4,4,0.0,7025.9268537,61,0,1,178350.4509,0,13,1,1,0,1,0,0,1,1,1
4,4,0.0,7025.9268537,61,0,1,178350.4509,0,13,1,1,0,1,0,0,1,1,1
4,4,0.0,7025.9268537,61,0,1,178350.4509,0,13,1,1,0,1,0,0,1,1,1
4,4,0.0,7025.9268537,61,0,1,178350.4509,0,13,1,1,0,1,0,0,1,1,1
4,1,0.0,0.0,59,0,1,21618.236473,0,7,1,2,2,1,0,0,0,0,0
4,1,0.0,0.0,59,0,1,21618.236473,0,7,1,2,2,1,0,0,0,0,0
4,1,0.0,0.0,59,0,1,21618.236473,0,7,1,2,2,1,0,0,0,0,0
4,1,0.0,0.0,59,0,1,21618.236473,0,7,1,2,2,1,0,0,0,0,0
4,1,0.0,0.0,59,0,1,21618.236473,0,7,1,2,2,1,0,0,0,0,0
6,3,4133406.8136,6485470.9419,83,0,3,0.0,0,9,1,1,0,2,0,0,0,1,0
6,3,969577.90581,3891282.5651,83,0,3,0.0,0,9,1,1,0,2,0,0,0,1,0
6,3,6834605.4609,10268662.325,83,0,3,0.0,0,9,1,1,0,2,0,0,0,1,0
6,3,12346174.85,5134331.1623,83,0,3,0.0,0,9,1,1,0,2,0,0,0,1,0
6,3,1045241.7335,8647294.5892,83,0,3,0.0,0,9,1,1,0,2,0,0,0,1,0
5,1,0.0,0.0,67,1,2,29184.619238,0,3,2,2,0,3,0,0,0,0,0
5,1,0.0,0.0,67,1,2,29184.619238,0,3,2,2,0,3,0,0,0,0,0
5,1,0.0,0.0,67,1,2,29184.619238,0,3,2,2,0,3,0,0,0,0,0
5,1,0.0,0.0,67,1,2,29184.619238,0,3,2,2,0,3,0,0,0,0,0
5,1,0.0,0.0,67,1,2,29184.619238,0,3,2,2,0,3,0,0,0,0,0
5,4,151327.65531,0.0,71,0,3,108091.18236,0,12,1,1,0,2,0,0,0,0,1
5,4,151327.65531,0.0,71,0,3,108091.18236,0,12,1,1,0,2,0,0,0,0,1
5,4,151327.65531,0.0,71,0,3,108091.18236,0,12,1,1,0,2,0,0,0,0,1
5,4,151327.65531,0.0,71,0,3,108091.18236,0,12,1,1,0,2,0,0,0,0,1
5,4,151327.65531,0.0,71,0,3,108091.18236,0,12,1,1,0,2,0,0,0,0,1
2,4,4323.6472946,0.0,38,0,3,89715.681363,0,13,2,2,0,1,0,0,0,0,1
2,4,4323.6472946,0.0,38,0,3,87553.857715,0,13,2,2,0,1,0,0,0,0,1
2,4,4323.6472946,0.0,38,0,3,90796.593186,0,13,2,2,0,1,0,0,0,0,1
2,4,4323.6472946,0.0,38,0,3,89715.681363,0,13,2,2,0,1,0,0,0,0,1
2,4,4323.6472946,0.0,38,0,3,87553.857715,0,13,2,2,0,1,0,0,0,0,1
6,4,0.0,0.0,75,0,1,0.0,0,13,1,1,0,3,1,0,0,0,1
6,4,0.0,0.0,75,0,1,0.0,0,13,1,1,0,3,1,0,0,0,1
6,4,0.0,0.0,75,0,1,0.0,0,13,1,1,0,3,1,0,0,0,1
6,4,0.0,0.0,75,0,1,0.0,0,13,1,1,0,3,1,0,0,0,1
6,4,0.0,0.0,75,0,1,0.0,0,13,1,1,0,3,1,0,0,0,1
4,4,8647294.5892,-3242.735471,62,0,3,2161823.6473,0,14,1,1,0,2,0,0,1,1,1
4,4,8787813.1263,-3242.735471,62,0,3,1621367.7355,0,14,1,1,0,2,0,0,1,1,1
4,4,8647294.5892,-3242.735471,62,0,3,1297094.1884,0,14,1,1,0,2,0,0,1,1,1
4,4,8647294.5892,-3242.735471,62,0,3,2626615.7315,0,14,1,1,0,2,0,0,1,1,1
4,4,8787813.1263,-3242.735471,62,0,3,2021305.1102,0,14,1,1,0,2,0,0,1,1,1
2,4,23780.06012,0.0,36,0,3,126466.68337,0,13,1,1,0,1,0,0,0,0,1
2,4,23780.06012,0.0,36,0,3,126466.68337,0,13,1,1,0,1,0,0,0,0,1
2,4,23780.06012,0.0,36,0,3,126466.68337,0,13,1,1,0,1,0,0,0,0,1
2,4,23780.06012,0.0,36,0,3,126466.68337,0,13,1,1,0,1,0,0,0,0,1
2,4,23780.06012,0.0,36,0,3,126466.68337,0,13,1,1,0,1,0,0,0,0,1
4,3,0.0,0.0,57,0,1,79987.47495,0,9,1,1,0,3,0,0,0,0,1
4,3,0.0,0.0,57,0,1,79987.47495,0,9,1,1,0,3,0,0,0,0,1
4,3,0.0,0.0,57,0,1,79987.47495,0,9,1,1,0,3,0,0,0,0,1
4,3,0.0,0.0,57,0,1,79987.47495,0,9,1,1,0,3,0,0,0,0,1
4,3,0.0,0.0,57,0,1,79987.47495,0,9,1,1,0,3,0,0,0,0,1
6,3,0.0,5080.2855711,80,0,2,12970.941884,0,9,1,2,0,1,0,1,0,1,0
6,3,0.0,5188.3767535,80,0,2,12970.941884,0,9,1,2,0,1,0,1,0,1,0
6,3,0.0,5080.2855711,80,0,2,14051.853707,0,9,1,2,0,1,0,1,0,1,0
6,3,0.0,5188.3767535,80,0,2,12970.941884,0,9,1,2,0,1,0,1,0,1,0
6,3,0.0,5188.3767535,80,0,2,12970.941884,0,9,1,2,0,1,0,1,0,1,0
4,4,286441.63327,0.0,64,0,3,8106.8386774,0,14,1,1,0,2,0,0,1,0,1
4,4,286441.63327,0.0,64,0,3,8106.8386774,0,14,1,1,0,2,0,0,1,0,1
4,4,286441.63327,0.0,64,0,3,8106.8386774,0,14,1,1,0,2,0,0,1,0,1
4,4,286441.63327,0.0,64,0,3,8106.8386774,0,14,1,1,0,2,0,0,1,0,1
4,4,286441.63327,0.0,64,0,3,8106.8386774,0,14,1,1,0,2,0,0,1,0,1
6,4,4215.5561122,0.0,94,0,2,0.0,1,14,1,2,0,3,0,0,1,0,0
6,4,4215.5561122,0.0,94,0,2,0.0,1,14,1,2,0,3,0,0,1,0,0
6,4,4215.5561122,0.0,94,0,2,0.0,1,14,1,2,0,3,0,0,1,0,0
6,4,4215.5561122,0.0,94,0,2,0.0,1,14,1,2,0,3,0,0,1,0,0
6,4,4215.5561122,0.0,94,0,2,0.0,1,14,1,2,0,3,0,0,1,0,0
2,4,0.0,5404.5591182,41,0,2,540455.91182,0,14,1,1,0,1,0,0,1,1,0
2,4,0.0,5404.5591182,41,0,2,540455.91182,0,14,1,1,0,1,0,0,1,1,0
2,4,0.0,5404.5591182,41,0,2,540455.91182,0,14,1,1,0,1,0,0,1,1,0
2,4,0.0,5404.5591182,41,0,2,540455.91182,0,14,1,1,0,1,0,0,1,1,0
2,4,0.0,5404.5591182,41,0,2,540455.91182,0,14,1,1,0,1,0,0,1,1,0
4,1,35670.09018,0.0,57,0,3,70259.268537,0,3,1,1,1,2,0,0,0,0,1
4,1,33508.266533,0.0,57,0,3,69178.356713,0,3,1,1,1,2,0,0,0,0,1
4,1,32427.354709,0.0,57,0,3,69178.356713,0,3,1,1,1,2,0,0,0,0,1
4,1,34589.178357,0.0,57,0,3,69178.356713,0,3,1,1,1,2,0,0,0,0,1
4,1,35670.09018,0.0,57,0,3,69178.356713,0,3,1,1,1,2,0,0,0,0,1
5,3,0.0,0.0,74,0,3,0.0,0,9,1,1,0,3,0,0,0,0,0
5,3,0.0,0.0,74,0,3,0.0,0,9,1,1,0,3,0,0,0,0,0
5,3,0.0,0.0,74,0,3,0.0,0,9,1,1,0,3,0,0,0,0,0
5,3,0.0,0.0,74,0,3,0.0,0,9,1,1,0,3,0,0,0,0,0
5,3,0.0,0.0,74,0,3,0.0,0,9,1,1,0,3,0,0,0,0,0
4,4,0.0,0.0,61,0,2,0.0,0,13,1,2,0,3,0,1,0,0,1
4,4,0.0,0.0,61,0,2,0.0,0,13,1,2,0,3,0,1,0,0,1
4,4,0.0,0.0,61,0,2,0.0,0,13,1,2,0,3,0,1,0,0,1
4,4,0.0,0.0,61,0,2,0.0,0,13,1,2,0,3,0,1,0,0,1
4,4,0.0,0.0,61,0,2,0.0,0,13,1,2,0,3,0,1,0,0,1
4,4,1167384.7695,47560.12024,63,0,3,418312.87575,0,12,1,1,1,1,1,0,1,1,1
4,4,1167384.7695,47560.12024,63,0,3,418312.87575,0,12,1,1,1,1,1,0,1,1,1
4,4,1178193.8878,47560.12024,63,0,3,418312.87575,0,12,1,1,1,1,1,0,1,1,1
4,4,1178193.8878,47560.12024,63,0,3,418312.87575,0,12,1,1,1,1,1,0,1,1,1
4,4,1167384.7695,47560.12024,63,0,3,418312.87575,0,12,1,1,1,1,1,0,1,1,1
4,2,0.0,0.0,56,0,3,129709.41884,0,8,1,1,1,1,0,0,0,0,1
4,2,0.0,0.0,56,0,3,129709.41884,0,8,1,1,1,1,0,0,0,0,1
4,2,0.0,0.0,56,0,3,129709.41884,0,8,1,1,1,1,0,0,0,0,1
4,2,0.0,0.0,56,0,3,129709.41884,0,8,1,1,1,1,0,0,0,0,1
4,2,0.0,0.0,56,0,3,129709.41884,0,8,1,1,1,1,0,0,0,0,1
5,4,5674787.0741,678812.62525,70,0,3,0.0,0,12,1,1,0,3,0,0,1,0,0
5,4,5685596.1924,678812.62525,70,0,3,0.0,0,12,1,1,0,3,0,0,1,0,0
5,4,5685596.1924,678812.62525,70,0,3,0.0,0,12,1,1,0,3,0,0,1,0,0
5,4,5685596.1924,678812.62525,70,0,3,0.0,0,12,1,1,0,3,0,0,1,0,0
5,4,5685596.1924,678812.62525,70,0,3,0.0,0,12,1,1,0,3,0,0,1,0,0
3,4,0.0,0.0,54,0,2,45398.296593,0,12,2,2,0,1,0,0,0,0,1
3,4,0.0,0.0,54,0,2,45398.296593,0,12,2,2,0,1,0,0,0,0,1
3,4,0.0,0.0,54,0,2,45398.296593,0,12,2,2,0,1,0,0,0,0,1
3,4,0.0,0.0,54,0,2,45398.296593,0,12,2,2,0,1,0,0,0,0,1
3,4,0.0,0.0,54,0,2,45398.296593,0,12,2,2,0,1,0,0,0,0,1
3,2,0.0,0.0,51,0,2,30265.531062,0,8,1,1,2,3,0,0,0,0,0
3,2,0.0,0.0,51,0,2,46479.208417,0,8,1,1,2,3,0,0,0,0,0
3,2,0.0,0.0,51,0,2,34589.178357,0,8,1,1,2,3,0,0,0,0,0
3,2,0.0,0.0,51,0,2,32427.354709,0,8,1,1,2,3,0,0,0,0,0
3,2,0.0,0.0,51,0,2,47560.12024,0,8,1,1,2,3,0,0,0,0,0
3,2,-1.080911824,0.0,47,0,3,43236.472946,0,8,1,2,1,2,0,0,0,0,0
3,2,-1.080911824,0.0,47,0,3,43236.472946,0,8,1,2,1,2,0,0,0,0,0
3,2,-1.080911824,0.0,47,0,3,43236.472946,0,8,1,2,1,2,0,0,0,0,0
3,2,-1.080911824,0.0,47,0,3,43236.472946,0,8,1,2,1,2,0,0,0,0,0
3,2,-1.080911824,0.0,47,0,3,43236.472946,0,8,1,2,1,2,0,0,0,0,0
3,4,0.0,0.0,51,0,3,175107.71543,0,12,1,1,2,1,1,0,0,1,1
3,4,0.0,0.0,51,0,3,175107.71543,0,12,1,1,2,1,1,0,0,1,1
3,4,0.0,0.0,51,0,3,175107.71543,0,12,1,1,2,1,1,0,0,1,1
3,4,0.0,0.0,51,0,3,175107.71543,0,12,1,1,2,1,1,0,0,1,1
3,4,0.0,0.0,51,0,3,175107.71543,0,12,1,1,2,1,1,0,0,1,1
1,4,0.0,0.0,32,0,1,59450.150301,1,13,2,2,0,1,0,0,0,0,0
1,4,0.0,0.0,32,0,1,59450.150301,1,13,2,2,0,1,0,0,0,0,0
1,4,0.0,0.0,32,0,1,59450.150301,1,13,2,2,0,1,0,0,0,0,0
1,4,0.0,0.0,32,0,1,59450.150301,1,13,2,2,0,1,0,0,0,0,0
1,4,0.0,0.0,32,0,1,59450.150301,1,13,2,2,0,1,0,0,0,0,0
5,2,0.0,0.0,70,0,3,0.0,0,8,1,1,0,3,0,0,0,0,0
5,2,0.0,0.0,70,0,3,0.0,0,8,1,1,0,3,0,0,0,0,0
5,2,0.0,0.0,70,0,3,0.0,0,8,1,1,0,3,0,0,0,0,0
5,2,0.0,0.0,70,0,3,0.0,0,8,1,1,0,3,0,0,0,0,0
5,2,0.0,0.0,70,0,3,0.0,0,8,1,1,0,3,0,0,0,0,0
3,1,0.0,0.0,48,0,1,3242.7354709,1,1,1,1,4,1,0,0,0,0,0
3,1,0.0,0.0,48,0,1,3242.7354709,1,1,1,1,4,1,0,0,0,0,0
3,1,0.0,0.0,48,0,1,3242.7354709,1,1,1,1,4,1,0,0,0,0,0
3,1,0.0,0.0,48,0,1,3242.7354709,1,1,1,1,4,1,0,0,0,0,0
3,1,0.0,0.0,48,0,1,3242.7354709,1,1,1,1,4,1,0,0,0,0,0
6,4,43301327.655,1729458.9178,75,0,3,837706.66333,0,14,1,1,0,2,0,0,1,1,1
6,4,43301327.655,1621367.7355,75,0,3,772851.95391,0,14,1,1,0,2,0,0,1,1,1
6,4,43301327.655,1675413.3267,75,0,3,772851.95391,0,14,1,1,0,2,0,0,1,1,1
6,4,43301327.655,1729458.9178,75,0,3,756638.27655,0,14,1,1,0,2,0,0,1,1,1
6,4,43301327.655,1675413.3267,75,0,3,844192.13427,0,14,1,1,0,2,0,0,1,1,1
4,1,0.0,0.0,63,0,2,22699.148297,1,2,2,2,0,1,0,0,0,0,0
4,1,0.0,0.0,63,0,2,22699.148297,1,2,2,2,0,1,0,0,0,0,0
4,1,0.0,0.0,63,0,2,22699.148297,1,2,2,2,0,1,0,0,0,0,0
4,1,0.0,0.0,63,0,2,22699.148297,1,2,2,2,0,1,0,0,0,0,0
4,1,0.0,0.0,63,0,2,22699.148297,1,2,2,2,0,1,0,0,0,0,0
6,2,0.0,0.0,80,0,3,0.0,1,8,1,2,0,3,0,0,0,0,0
6,2,0.0,0.0,80,0,3,0.0,1,8,1,2,0,3,0,0,0,0,0
6,2,0.0,0.0,80,0,3,0.0,1,8,1,2,0,3,0,0,0,0,0
6,2,0.0,0.0,80,0,3,0.0,1,8,1,2,0,3,0,0,0,0,0
6,2,0.0,0.0,80,0,3,0.0,1,8,1,2,0,3,0,0,0,0,0
3,1,0.0,0.0,51,0,1,10809.118236,1,6,2,2,0,3,0,1,0,0,0
3,1,0.0,0.0,51,0,1,10701.027054,1,6,2,2,0,3,0,1,0,0,0
3,1,0.0,0.0,51,0,1,10809.118236,1,6,2,2,0,3,0,1,0,0,0
3,1,0.0,0.0,51,0,1,10701.027054,1,6,2,2,0,3,0,1,0,0,0
3,1,0.0,0.0,51,0,1,10809.118236,1,6,2,2,0,3,0,1,0,0,0
6,4,0.0,0.0,77,0,3,248609.71944,0,12,1,1,0,3,0,0,0,1,1
6,4,0.0,0.0,77,0,3,248609.71944,0,12,1,1,0,3,0,0,0,1,1
6,4,0.0,0.0,77,0,3,248609.71944,0,12,1,1,0,3,0,0,0,1,1
6,4,0.0,0.0,77,0,3,248609.71944,0,12,1,1,0,3,0,0,0,1,1
6,4,0.0,0.0,77,0,3,248609.71944,0,12,1,1,0,3,0,0,0,1,1
1,4,0.0,10809.118236,34,0,3,305898.04609,0,13,1,1,2,1,1,0,1,1,1
1,4,0.0,10809.118236,34,0,3,305898.04609,0,13,1,1,2,1,1,0,1,1,1
1,4,0.0,10809.118236,34,0,3,305898.04609,0,13,1,1,2,1,1,0,1,1,1
1,4,0.0,10809.118236,34,0,3,305898.04609,0,13,1,1,2,1,1,0,1,1,1
1,4,0.0,10809.118236,34,0,3,305898.04609,0,13,1,1,2,1,1,0,1,1,1
5,4,0.0,0.0,70,0,3,0.0,0,12,2,2,0,3,0,0,0,0,1
5,4,0.0,0.0,70,0,3,0.0,0,12,2,2,0,3,0,0,0,0,1
5,4,0.0,0.0,70,0,3,0.0,0,12,2,2,0,3,0,0,0,0,1
5,4,0.0,0.0,70,0,3,0.0,0,12,2,2,0,3,0,0,0,0,1
5,4,0.0,0.0,70,0,3,0.0,0,12,2,2,0,3,0,0,0,0,1
6,4,1297.0941884,-3242.735471,78,0,2,0.0,0,14,1,1,0,3,0,1,0,1,1
6,4,540.45591182,-3242.735471,78,0,2,0.0,0,14,1,1,0,3,0,1,0,1,1
6,4,1837.5501002,-3242.735471,78,0,2,0.0,0,14,1,1,0,3,0,1,0,1,1
6,4,1837.5501002,-3242.735471,78,0,2,0.0,0,14,1,1,0,3,0,1,0,1,1
6,4,540.45591182,-3242.735471,78,0,2,0.0,0,14,1,1,0,3,0,1,0,1,1
2,3,0.0,0.0,41,0,2,124304.85972,0,9,1,1,3,1,0,0,0,0,1
2,3,0.0,0.0,41,0,2,124304.85972,0,9,1,1,3,1,0,0,0,0,0
2,3,0.0,0.0,41,0,2,124304.85972,0,9,1,1,3,1,0,0,0,0,0
2,3,0.0,0.0,41,0,2,124304.85972,0,9,1,1,3,1,0,0,0,0,1
2,3,0.0,0.0,41,0,2,124304.85972,0,9,1,1,3,1,0,0,0,0,0
5,3,5404.5591182,0.0,70,0,3,0.0,0,10,1,1,0,3,0,0,0,0,1
5,3,5404.5591182,0.0,70,0,3,0.0,0,10,1,1,0,3,0,0,0,0,1
5,3,5404.5591182,0.0,70,0,3,0.0,0,10,1,1,0,3,0,0,0,0,1
5,3,5404.5591182,0.0,70,0,3,0.0,0,10,1,1,0,3,0,0,0,0,1
5,3,5404.5591182,0.0,70,0,3,0.0,0,10,1,1,0,3,0,0,0,0,1
5,4,0.0,21618.236473,73,0,2,0.0,0,13,2,2,0,3,0,0,1,0,1
5,4,0.0,30265.531062,73,0,2,0.0,0,13,2,2,0,3,0,0,1,0,1
5,4,0.0,27022.795591,73,0,2,0.0,0,13,2,2,0,3,0,0,1,0,1
5,4,0.0,10376.753507,73,0,2,0.0,0,13,2,2,0,3,0,0,1,0,1
5,4,0.0,19456.412826,73,0,2,0.0,0,13,2,2,0,3,0,0,1,0,1
6,4,4064228.4569,1080911.8236,76,0,3,0.0,0,12,1,1,0,2,0,1,1,1,1
6,4,4064228.4569,1232239.479,76,0,3,0.0,0,12,1,1,0,2,0,1,1,1,1
6,4,4064228.4569,1124148.2966,76,0,3,0.0,0,12,1,1,0,2,0,1,1,1,1
6,4,4075037.5752,1178193.8878,76,0,3,0.0,0,12,1,1,0,2,0,1,1,1,1
6,4,4064228.4569,1178193.8878,76,0,3,0.0,0,12,1,1,0,2,0,1,1,1,1
5,3,220506.01202,32675964.429,69,0,3,1026866.2325,0,9,1,1,0,2,0,0,0,1,1
5,3,220506.01202,32675964.429,69,0,3,946878.75752,0,9,1,1,0,2,0,0,0,1,1
5,3,220506.01202,32675964.429,69,0,3,1189003.006,0,9,1,1,0,2,0,0,0,1,1
5,3,220506.01202,32675964.429,69,0,3,1048484.4689,0,9,1,1,0,2,0,0,0,1,1
5,3,220506.01202,32665155.311,69,0,3,994438.87776,0,9,1,1,0,2,0,0,0,1,1
5,3,0.0,0.0,65,0,1,25941.883768,1,10,2,2,0,1,0,0,0,0,0
5,3,0.0,0.0,65,0,1,24860.971944,1,10,2,2,0,1,0,0,0,0,0
5,3,0.0,0.0,65,0,1,30265.531062,1,10,2,2,0,1,0,0,0,0,0
5,3,0.0,0.0,65,0,1,30265.531062,1,10,2,2,0,1,0,0,0,0,0
5,3,0.0,0.0,65,0,1,31346.442886,1,10,2,2,0,1,0,0,0,0,0
1,4,0.0,0.0,32,0,1,48641.032064,1,12,2,2,0,1,0,0,0,0,1
1,4,0.0,0.0,32,0,1,48641.032064,1,12,2,2,0,1,0,0,0,0,1
1,4,0.0,0.0,32,0,1,48641.032064,1,12,2,2,0,1,0,0,0,0,1
1,4,0.0,0.0,32,0,1,48641.032064,1,12,2,2,0,1,0,0,0,0,1
1,4,0.0,0.0,32,0,1,48641.032064,1,12,2,2,0,1,0,0,0,0,1
5,1,14051.853707,0.0,70,0,2,7566.3827655,1,4,2,2,1,1,0,0,0,0,0
5,1,14051.853707,0.0,70,0,2,7566.3827655,1,4,2,2,1,1,0,0,0,0,0
5,1,14051.853707,0.0,70,0,2,7566.3827655,1,4,2,2,1,1,0,0,0,0,0
5,1,14051.853707,0.0,70,0,2,7566.3827655,1,4,2,2,1,1,0,0,0,0,0
5,1,14051.853707,0.0,70,0,2,7566.3827655,1,4,2,2,1,1,0,0,0,0,0
6,3,837706.66333,540455.91182,76,0,3,486410.32064,0,9,1,1,0,2,0,0,0,0,1
6,3,924179.60922,540455.91182,76,0,3,486410.32064,0,9,1,1,0,2,0,0,0,0,1
6,3,810683.86774,540455.91182,76,0,3,486410.32064,0,9,1,1,0,2,0,0,0,0,1
6,3,810683.86774,540455.91182,76,0,3,486410.32064,0,9,1,1,0,2,0,0,0,0,1
6,3,876619.48898,540455.91182,76,0,3,486410.32064,0,9,1,1,0,2,0,0,0,0,1
4,4,0.0,0.0,63,0,2,70259.268537,0,14,2,2,0,1,0,0,1,0,0
4,4,0.0,0.0,63,0,2,70259.268537,0,14,2,2,0,1,0,0,1,0,0
4,4,0.0,0.0,63,0,2,70259.268537,0,14,2,2,0,1,0,0,1,0,0
4,4,0.0,0.0,63,0,2,70259.268537,0,14,2,2,0,1,0,0,1,0,0
4,4,0.0,0.0,63,0,2,70259.268537,0,14,2,2,0,1,0,0,1,0,0
3,3,0.0,0.0,50,0,3,185916.83367,0,10,1,1,2,1,0,1,0,1,1
3,3,0.0,0.0,50,0,3,190240.48096,0,10,1,1,2,1,0,1,0,1,1
3,3,0.0,0.0,50,0,3,202130.51102,0,10,1,1,2,1,0,1,0,1,1
3,3,0.0,0.0,50,0,3,186997.74549,0,10,1,1,2,1,0,1,0,1,1
3,3,0.0,0.0,50,0,3,225910.57114,0,10,1,1,2,1,0,1,0,1,1
5,1,0.0,0.0,68,0,2,0.0,1,5,1,2,0,3,0,0,0,0,0
5,1,0.0,0.0,68,0,2,0.0,1,5,1,2,0,3,0,0,0,0,0
5,1,0.0,0.0,68,0,2,0.0,1,5,1,2,0,3,0,0,0,0,0
5,1,0.0,0.0,68,0,2,0.0,1,5,1,2,0,3,0,0,0,0,0
5,1,0.0,0.0,68,0,2,0.0,1,5,1,2,0,3,0,0,0,0,0
3,4,0.0,0.0,49,0,3,71340.180361,0,12,1,1,2,1,0,1,0,0,1
3,4,0.0,0.0,49,0,3,86472.945892,0,12,1,1,2,1,0,1,0,0,1
3,4,0.0,0.0,49,0,3,89715.681363,0,12,1,1,2,1,0,1,0,0,1
3,4,0.0,0.0,49,0,3,82149.298597,0,12,1,1,2,1,0,1,0,0,1
3,4,0.0,0.0,49,0,3,71340.180361,0,12,1,1,2,1,0,1,0,0,1
2,1,0.0,0.0,44,0,1,0.0,0,5,1,1,2,4,0,0,0,0,0
2,1,0.0,0.0,44,0,1,0.0,0,5,1,1,2,4,0,0,0,0,0
2,1,0.0,0.0,44,0,1,0.0,0,5,1,1,2,4,0,0,0,0,0
2,1,0.0,0.0,44,0,1,0.0,0,5,1,1,2,4,0,0,0,0,0
2,1,0.0,0.0,44,0,1,0.0,0,5,1,1,2,4,0,0,0,0,0
5,3,416151.0521,248609.71944,65,0,3,21618.236473,0,11,1,1,0,2,0,0,1,1,0
5,3,416151.0521,248609.71944,65,0,3,21618.236473,0,11,1,1,0,2,0,0,1,1,0
5,3,416151.0521,247528.80762,65,0,3,21618.236473,0,11,1,1,0,2,0,0,1,1,0
5,3,416151.0521,247528.80762,65,0,3,21618.236473,0,11,1,1,0,2,0,0,1,1,0
5,3,416151.0521,247528.80762,65,0,3,21618.236473,0,11,1,1,0,2,0,0,1,1,0
4,3,0.0,0.0,63,0,3,220506.01202,1,9,1,1,1,1,0,0,0,0,1
4,3,0.0,0.0,63,0,3,183755.01002,1,9,1,1,1,1,0,0,0,0,1
4,3,0.0,0.0,63,0,3,123223.9479,1,9,1,1,1,1,0,0,0,0,1
4,3,0.0,0.0,63,0,3,220506.01202,1,9,1,1,1,1,0,0,0,0,1
4,3,0.0,0.0,63,0,3,137275.8016,1,9,1,1,1,1,0,0,0,0,1
3,2,0.0,0.0,48,0,3,43236.472946,1,8,1,2,3,1,0,0,0,0,0
3,2,0.0,0.0,48,0,3,43236.472946,1,8,1,2,3,1,0,0,0,0,0
3,2,0.0,0.0,48,0,3,43236.472946,1,8,1,2,3,1,0,0,0,0,0
3,2,0.0,0.0,48,0,3,43236.472946,1,8,1,2,3,1,0,0,0,0,0
3,2,0.0,0.0,48,0,3,43236.472946,1,8,1,2,3,1,0,0,0,0,0
4,2,0.0,0.0,64,0,3,0.0,1,8,1,2,0,3,0,0,0,0,0
4,2,0.0,0.0,64,0,3,0.0,1,8,1,2,0,3,0,0,0,0,0
4,2,0.0,0.0,64,0,3,0.0,1,8,1,2,0,3,0,0,0,0,0
4,2,0.0,0.0,64,0,3,0.0,1,8,1,2,0,3,0,0,0,0,0
4,2,0.0,0.0,64,0,3,0.0,1,8,1,2,0,3,0,0,0,0,0
2,2,0.0,0.0,43,0,3,28103.707415,1,8,2,2,1,1,0,0,0,1,0
2,2,0.0,0.0,43,0,3,28103.707415,1,8,2,2,1,1,0,0,0,1,0
2,2,0.0,0.0,43,0,3,28103.707415,1,8,2,2,1,1,0,0,0,1,0
2,2,0.0,0.0,43,0,3,28103.707415,1,8,2,2,1,1,0,0,0,1,0
2,2,0.0,0.0,43,0,3,28103.707415,1,8,2,2,1,1,0,0,0,1,0
5,4,0.0,0.0,72,0,2,0.0,0,12,1,2,1,3,0,0,0,1,0
5,4,0.0,0.0,72,0,2,0.0,0,12,1,2,1,3,0,0,0,1,0
5,4,0.0,0.0,72,0,2,0.0,0,12,1,2,1,3,0,0,0,1,0
5,4,0.0,0.0,72,0,2,0.0,0,12,1,2,1,3,0,0,0,1,0
5,4,0.0,0.0,72,0,2,0.0,0,12,1,2,1,3,0,0,0,1,0
2,2,0.0,0.0,43,0,2,105929.35872,0,8,1,1,2,1,0,0,0,0,0
2,2,0.0,0.0,43,0,2,105929.35872,0,8,1,1,2,1,0,0,0,0,0
2,2,0.0,0.0,43,0,2,105929.35872,0,8,1,1,2,1,0,0,0,0,0
2,2,0.0,0.0,43,0,2,105929.35872,0,8,1,1,2,1,0,0,0,0,0
2,2,0.0,0.0,43,0,2,105929.35872,0,8,1,1,2,1,0,0,0,0,0
1,4,0.0,0.0,34,0,3,108091.18236,0,13,2,2,0,1,0,0,0,0,1
1,4,0.0,0.0,34,0,3,108091.18236,0,13,2,2,0,1,0,0,0,0,1
1,4,0.0,0.0,34,0,3,108091.18236,0,13,2,2,0,1,0,0,0,0,1
1,4,0.0,0.0,34,0,3,108091.18236,0,13,2,2,0,1,0,0,0,0,1
1,4,0.0,0.0,34,0,3,108091.18236,0,13,2,2,0,1,0,0,0,0,1
4,3,0.0,0.0,58,0,2,64854.709419,1,11,1,1,0,1,0,0,0,0,0
4,3,0.0,0.0,58,0,2,64854.709419,1,11,1,1,0,1,0,0,0,0,0
4,3,0.0,0.0,58,0,2,64854.709419,1,11,1,1,0,1,0,0,0,0,0
4,3,0.0,0.0,58,0,2,64854.709419,1,11,1,1,0,1,0,0,0,0,0
4,3,0.0,0.0,58,0,2,64854.709419,1,11,1,1,0,1,0,0,0,0,0
4,3,0.0,0.0,63,0,3,41074.649299,0,11,1,1,0,1,0,0,0,0,1
4,3,0.0,0.0,63,0,3,41074.649299,0,11,1,1,0,1,0,0,0,0,1
4,3,0.0,0.0,63,0,3,41074.649299,0,11,1,1,0,1,0,0,0,0,1
4,3,0.0,0.0,63,0,3,41074.649299,0,11,1,1,0,1,0,0,0,0,1
